time,Local position X,Local position Y,Heading,Wind effect. Longitudinal force,Wind effect. Lateral force,Wind effect. Pitching moment,Hydrodynamics. Longitudinal force,Hydrodynamics. Lateral force,Hydrodynamics. Pitching moment,Wave effect. Longitudinal force,Wave effect. Lateral force,Wave effect. Pitching moment,Ship-Bank interaction. Longitudinal force,Ship-Bank interaction. Lateral force,Ship-Bank interaction. Pitching moment,Fender. Longitudinal force,Fender. Lateral force,Fender. Pitching moment,Total force from all the mooring lines. Longitudinal force,Total force from all the mooring lines. Lateral force,Total force from all the mooring lines. Pitching moment,Port anchor. Longitudinal force,Port anchor. Lateral force,Port anchor. Pitching moment,Starboard anchor. Longitudinal force,Starboard anchor. Lateral force,Starboard anchor. Pitching moment,Ship-Ship interaction. Longitudinal force,Ship-Ship interaction. Lateral force,Ship-Ship interaction. Pitching moment,Propeller. Longitudal force,Propeller. Lateral force,Propeller. Pitching moment,Bow thruster. Longitudinal force,Bow thruster. Lateral force,Bow thruster. Pitching moment,Stern thruster. Longitudinal force,Stern thruster. Lateral force,Stern thruster. Pitching moment,Rudders (all). Longitudal force,Rudders (all). Lateral force,Rudders (all). Pitching moment
,meters,meters,degrees,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m
00:03:44,"18,089.28","92,667.12","222.02","-0.50","-0.10","0.16","-53.33","201.39","-8,110.22","-0.02","0.00","0.00","0.00","1.00","-23.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.98","2.05","-223.25"
00:03:45,"18,085.42","92,662.05","222.44","-0.50","-0.10","0.16","-53.20","202.39","-8,115.13","-0.02","0.00","0.00","0.00","0.99","-28.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.21","-241.30"
00:03:46,"18,081.55","92,657.01","222.85","-0.50","-0.10","0.17","-53.07","203.28","-8,118.35","-0.01","0.00","0.00","0.00","0.97","-31.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.32","-254.61"
00:03:47,"18,077.63","92,652.01","223.26","-0.50","-0.10","0.17","-52.93","204.05","-8,119.89","-0.01","0.00","0.00","0.00","0.96","-35.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.44","-268.24"
00:03:48,"18,073.71","92,647.03","223.67","-0.50","-0.10","0.17","-52.80","204.71","-8,119.93","-0.01","0.00","0.00","0.00","0.95","-39.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.55","-279.75"
00:03:49,"18,069.74","92,642.10","224.08","-0.50","-0.11","0.17","-52.67","205.27","-8,118.59","-0.01","0.00","0.00","0.00","0.94","-42.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.64","-289.88"
00:03:50,"18,065.74","92,637.19","224.49","-0.50","-0.11","0.17","-52.54","205.74","-8,116.12","-0.01","0.00","0.00","0.00","0.93","-46.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.69","-296.49"
00:03:51,"18,061.71","92,632.32","224.90","-0.50","-0.11","0.18","-52.41","206.13","-8,112.56","-0.01","0.00","0.00","0.00","0.92","-49.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.76","-303.86"
00:03:52,"18,057.68","92,627.48","225.31","-0.50","-0.11","0.18","-52.28","206.46","-8,108.13","-0.01","0.00","0.00","0.00","0.91","-52.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.81","-309.69"
00:03:53,"18,053.58","92,622.67","225.72","-0.50","-0.11","0.18","-52.15","206.74","-8,103.08","-0.01","0.00","0.00","0.00","0.90","-55.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.86","-314.91"
00:03:54,"18,049.48","92,617.90","226.13","-0.50","-0.11","0.18","-52.02","206.96","-8,097.46","-0.01","0.00","0.00","0.00","0.88","-58.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.88","-317.37"
00:03:55,"18,045.33","92,613.16","226.54","-0.50","-0.11","0.19","-51.89","207.15","-8,091.31","-0.01","0.00","0.00","0.00","0.87","-60.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.91","-321.06"
00:03:56,"18,041.17","92,608.46","226.95","-0.50","-0.12","0.19","-51.76","207.30","-8,084.61","-0.02","0.00","0.00","0.00","0.86","-63.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.94","-323.68"
00:03:57,"18,036.98","92,603.80","227.36","-0.50","-0.12","0.19","-51.64","207.43","-8,077.64","-0.01","0.00","0.00","0.00","0.85","-66.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.00","2.96","-325.89"
00:03:58,"18,032.77","92,599.16","227.77","-0.50","-0.12","0.19","-51.51","207.52","-8,070.38","-0.01","0.00","0.00","0.00","0.84","-68.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.95","-325.73"
00:03:59,"18,028.51","92,594.56","228.18","-0.50","-0.12","0.20","-51.38","207.59","-8,062.78","-0.00","0.00","0.00","0.00","0.83","-71.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.97","-327.18"
00:04:00,"18,024.25","92,589.99","228.59","-0.50","-0.12","0.20","-51.26","207.62","-8,054.89","0.00","0.00","0.00","0.00","0.81","-73.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.98","-328.41"
00:04:01,"18,019.94","92,585.47","228.99","-0.50","-0.12","0.20","-51.13","207.63","-8,046.69","0.01","0.00","0.00","0.00","0.81","-76.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.98","-329.06"
00:04:02,"18,015.62","92,580.97","229.40","-0.50","-0.12","0.20","-51.01","207.61","-8,038.23","0.01","0.00","0.00","0.00","0.80","-78.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","2.97","-327.52"
00:04:03,"18,011.25","92,576.51","229.81","-0.50","-0.13","0.21","-50.89","207.57","-8,029.37","0.04","-0.00","0.00","0.00","0.80","-80.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.98","2.97","-327.29"
00:04:04,"18,006.87","92,572.09","230.22","-0.50","-0.13","0.21","-50.77","207.50","-8,020.34","0.03","-0.00","0.00","0.00","0.79","-82.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.98","2.96","-326.75"
00:04:05,"18,002.47","92,567.70","230.63","-0.50","-0.13","0.21","-50.64","207.40","-8,011.09","0.01","-0.00","0.00","0.00","0.78","-84.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.98","2.94","-324.31"
00:04:06,"17,998.03","92,563.35","231.04","-0.50","-0.13","0.21","-50.52","207.29","-8,001.63","0.00","-0.00","0.00","0.00","0.77","-86.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.97","2.93","-323.29"
00:04:07,"17,993.58","92,559.04","231.44","-0.50","-0.13","0.22","-50.40","207.16","-7,991.98","0.01","-0.00","0.00","0.00","0.75","-87.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.97","2.92","-322.10"
00:04:08,"17,989.10","92,554.76","231.85","-0.50","-0.13","0.22","-50.28","207.02","-7,982.25","0.02","-0.00","0.00","0.00","0.74","-89.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.97","2.91","-320.50"
00:04:09,"17,984.60","92,550.52","232.26","-0.50","-0.13","0.22","-50.17","206.86","-7,972.43","0.03","-0.00","0.00","0.00","0.72","-90.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.97","2.88","-317.26"
00:04:10,"17,980.06","92,546.31","232.67","-0.50","-0.14","0.22","-50.05","206.69","-7,962.53","0.03","-0.00","0.00","0.00","0.71","-91.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.96","2.86","-315.43"
00:04:11,"17,975.51","92,542.14","233.07","-0.50","-0.14","0.23","-49.93","206.52","-7,952.63","0.01","-0.00","0.00","0.00","0.70","-92.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.96","2.85","-313.56"
00:04:12,"17,970.93","92,538.01","233.48","-0.50","-0.14","0.23","-49.81","206.33","-7,942.75","0.01","-0.00","0.00","0.00","0.68","-93.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.96","2.82","-310.20"
00:04:13,"17,966.32","92,533.91","233.89","-0.50","-0.14","0.23","-49.70","206.15","-7,932.84","0.03","-0.00","0.00","0.00","0.67","-93.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.95","2.80","-308.27"
00:04:14,"17,961.70","92,529.85","234.29","-0.51","-0.14","0.23","-49.58","205.95","-7,922.92","0.04","-0.00","0.00","0.00","0.65","-94.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.95","2.78","-306.29"
00:04:15,"17,957.05","92,525.82","234.70","-0.51","-0.14","0.24","-49.47","205.75","-7,912.98","0.03","-0.00","0.00","0.00","0.64","-95.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.95","2.75","-302.78"
00:04:16,"17,952.38","92,521.84","235.11","-0.51","-0.14","0.24","-49.35","205.54","-7,903.02","0.01","-0.00","0.00","0.00","0.63","-95.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.94","2.73","-300.65"
00:04:17,"17,947.69","92,517.90","235.51","-0.51","-0.15","0.24","-49.24","205.33","-7,893.14","0.01","-0.00","0.00","0.00","0.61","-96.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.94","2.71","-298.54"
00:04:18,"17,942.96","92,513.98","235.92","-0.51","-0.15","0.24","-49.13","205.11","-7,883.21","0.01","-0.00","0.00","0.00","0.60","-96.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.94","2.68","-295.02"
00:04:19,"17,938.24","92,510.11","236.32","-0.51","-0.15","0.24","-49.02","204.89","-7,873.24","0.02","-0.00","0.00","0.00","0.59","-96.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.93","2.66","-292.70"
00:04:20,"17,933.47","92,506.27","236.73","-0.51","-0.15","0.25","-48.91","204.66","-7,863.31","0.01","-0.00","0.00","0.00","0.58","-97.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.93","2.64","-290.28"
00:04:21,"17,928.68","92,502.47","237.14","-0.51","-0.15","0.25","-48.80","204.43","-7,853.35","0.01","-0.00","0.00","0.00","0.56","-98.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.93","2.60","-286.37"
00:04:22,"17,923.89","92,498.71","237.54","-0.51","-0.15","0.25","-48.69","204.19","-7,843.42","0.01","-0.00","0.00","0.00","0.55","-98.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.92","2.58","-283.60"
00:04:23,"17,919.06","92,494.99","237.95","-0.51","-0.15","0.25","-48.58","203.95","-7,833.53","0.00","-0.00","0.00","0.00","0.54","-98.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.92","2.56","-280.93"
00:04:24,"17,914.22","92,491.29","238.35","-0.51","-0.16","0.26","-48.47","203.72","-7,823.73","-0.01","0.00","0.00","0.00","0.52","-99.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.92","2.52","-277.09"
00:04:25,"17,909.35","92,487.66","238.76","-0.51","-0.16","0.26","-48.36","203.48","-7,813.97","-0.02","0.00","0.00","0.00","0.51","-100.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.91","2.50","-274.29"
00:04:26,"17,904.46","92,484.05","239.16","-0.51","-0.16","0.26","-48.25","203.24","-7,804.23","-0.02","0.01","0.00","0.00","0.50","-100.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.91","2.47","-271.34"
00:04:27,"17,899.57","92,480.46","239.57","-0.51","-0.16","0.26","-48.15","203.00","-7,794.58","-0.03","0.01","0.00","0.00","0.48","-101.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.91","2.43","-267.22"
00:04:28,"17,894.64","92,476.94","239.97","-0.51","-0.16","0.26","-48.04","202.76","-7,784.91","-0.02","0.01","0.00","0.00","0.46","-102.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.90","2.41","-264.11"
00:04:29,"17,889.69","92,473.45","240.38","-0.51","-0.16","0.27","-47.94","202.62","-7,777.26","-0.02","0.01","0.00","0.00","0.44","-102.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.90","2.40","-263.67"
00:04:30,"17,884.74","92,469.98","240.78","-0.51","-0.16","0.27","-47.83","202.47","-7,769.27","-0.00","-0.00","0.00","0.00","0.42","-103.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.90","2.40","-263.56"
00:04:31,"17,879.76","92,466.56","241.18","-0.52","-0.16","0.27","-47.73","202.31","-7,761.12","0.01","-0.00","0.00","0.00","0.40","-103.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.90","2.40","-263.07"
00:04:32,"17,874.74","92,463.18","241.59","-0.52","-0.17","0.27","-47.62","202.04","-7,740.16","0.01","-0.00","-0.01","0.00","0.38","-105.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.29","8.39","-900.60"
00:04:33,"17,869.73","92,459.84","241.99","-0.52","-0.17","0.28","-47.52","200.93","-7,634.21","0.01","-0.00","0.01","0.00","0.34","-106.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.61","18.00","-1,704.52"
00:04:34,"17,864.71","92,456.54","242.38","-0.52","-0.17","0.28","-47.41","199.11","-7,479.71","0.01","-0.00","0.01","0.00","0.30","-106.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4.66","24.47","-1,986.13"
00:04:35,"17,859.63","92,453.28","242.77","-0.52","-0.17","0.28","-47.29","196.90","-7,304.54","0.01","-0.01","-0.04","0.00","0.26","-106.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.41","32.15","-2,503.42"
00:04:36,"17,854.56","92,450.07","243.14","-0.52","-0.17","0.29","-47.17","194.52","-7,095.83","0.02","-0.01","0.06","0.00","0.22","-107.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.61","32.70","-2,546.43"
00:04:37,"17,849.49","92,446.89","243.50","-0.52","-0.18","0.29","-47.07","193.08","-6,941.79","0.01","-0.01","-0.05","0.00","0.18","-107.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.46","26.27","-2,045.81"
00:04:38,"17,844.37","92,443.74","243.86","-0.52","-0.18","0.29","-46.97","192.37","-6,828.65","0.00","-0.00","0.02","0.00","0.15","-107.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4.20","23.42","-1,957.36"
00:04:39,"17,839.25","92,440.63","244.22","-0.52","-0.18","0.29","-46.88","191.94","-6,732.47","0.00","-0.00","0.00","0.00","0.11","-108.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.26","20.71","-1,855.08"
00:04:40,"17,834.12","92,437.56","244.56","-0.52","-0.18","0.29","-46.79","191.50","-6,653.75","-0.02","0.01","-0.04","0.00","0.08","-108.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.59","17.99","-1,700.41"
00:04:41,"17,828.98","92,434.52","244.91","-0.52","-0.18","0.30","-46.71","190.82","-6,590.11","-0.02","0.01","0.08","0.00","0.05","-109.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.13","15.56","-1,530.92"
00:04:42,"17,823.81","92,431.52","245.25","-0.52","-0.18","0.30","-46.63","189.72","-6,536.98","-0.01","0.00","-0.10","0.00","0.03","-110.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.84","13.66","-1,380.64"
00:04:43,"17,818.63","92,428.55","245.59","-0.52","-0.18","0.30","-46.55","188.16","-6,489.85","0.01","-0.00","0.09","0.00","0.01","-111.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","51.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.65","12.23","-1,259.30"
00:04:44,"17,813.45","92,425.61","245.93","-0.52","-0.19","0.30","-46.48","186.17","-6,445.19","0.01","-0.00","-0.07","0.00","-0.01","-112.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.53","11.20","-1,167.83"
00:04:45,"17,808.25","92,422.72","246.27","-0.53","-0.19","0.31","-46.40","183.87","-6,401.45","0.01","-0.01","0.06","0.00","-0.03","-113.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.45","10.41","-1,095.77"
00:04:46,"17,803.01","92,419.86","246.61","-0.53","-0.19","0.31","-46.33","181.42","-6,358.71","0.01","-0.01","-0.06","0.00","-0.04","-113.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.38","9.79","-1,037.10"
00:04:47,"17,797.77","92,417.04","246.95","-0.53","-0.19","0.31","-46.26","179.00","-6,318.06","0.00","-0.00","0.05","0.00","-0.05","-112.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.33","9.24","-985.17"
00:04:48,"17,792.53","92,414.25","247.28","-0.53","-0.19","0.32","-46.19","176.77","-6,280.79","0.00","-0.00","-0.05","0.00","-0.06","-112.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.28","8.77","-939.15"
00:04:49,"17,787.27","92,411.49","247.62","-0.53","-0.20","0.32","-46.13","174.84","-6,248.10","-0.01","0.01","0.03","0.00","-0.06","-112.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.25","8.34","-896.90"
00:04:50,"17,781.99","92,408.79","247.96","-0.53","-0.20","0.32","-46.06","173.26","-6,220.53","-0.01","0.01","-0.02","0.00","-0.06","-112.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.21","7.96","-859.59"
00:04:51,"17,776.69","92,406.11","248.29","-0.53","-0.20","0.33","-45.99","172.16","-6,199.26","-0.00","0.00","0.01","0.00","-0.06","-112.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.18","7.64","-826.91"
