time,Local position X,Local position Y,Heading,Wind effect. Longitudinal force,Wind effect. Lateral force,Wind effect. Pitching moment,Hydrodynamics. Longitudinal force,Hydrodynamics. Lateral force,Hydrodynamics. Pitching moment,Wave effect. Longitudinal force,Wave effect. Lateral force,Wave effect. Pitching moment,Ship-Bank interaction. Longitudinal force,Ship-Bank interaction. Lateral force,Ship-Bank interaction. Pitching moment,Fender. Longitudinal force,Fender. Lateral force,Fender. Pitching moment,Total force from all the mooring lines. Longitudinal force,Total force from all the mooring lines. Lateral force,Total force from all the mooring lines. Pitching moment,Port anchor. Longitudinal force,Port anchor. Lateral force,Port anchor. Pitching moment,Starboard anchor. Longitudinal force,Starboard anchor. Lateral force,Starboard anchor. Pitching moment,Ship-Ship interaction. Longitudinal force,Ship-Ship interaction. Lateral force,Ship-Ship interaction. Pitching moment,Propeller. Longitudal force,Propeller. Lateral force,Propeller. Pitching moment,Bow thruster. Longitudinal force,Bow thruster. Lateral force,Bow thruster. Pitching moment,Stern thruster. Longitudinal force,Stern thruster. Lateral force,Stern thruster. Pitching moment,Rudders (all). Longitudal force,Rudders (all). Lateral force,Rudders (all). Pitching moment
,meters,meters,degrees,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m
00:03:42,"5,984.54","-5,094.51","229.60","-2.32","-2.05","-53.47","-70.43","-32.82","1,847.63","-0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.06","0.00","12.08","0.00","0.00","0.00","0.00","0.00","0.00","-1.92","-11.13","856.83"
00:03:43,"5,978.72","-5,099.20","229.50","-2.32","-2.03","-52.93","-70.46","-31.49","1,537.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.37","0.00","11.08","0.00","0.00","0.00","0.00","0.00","0.00","-2.11","-14.30","1,101.02"
00:03:44,"5,972.91","-5,103.91","229.42","-2.32","-2.02","-52.71","-70.49","-31.05","1,409.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.34","0.00","10.91","0.00","0.00","0.00","0.00","0.00","0.00","-1.51","-2.46","189.46"
00:03:45,"5,967.11","-5,108.62","229.33","-2.32","-2.03","-52.88","-70.51","-31.68","1,526.45","-0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.10","0.00","11.60","0.00","0.00","0.00","0.00","0.00","0.00","-1.87","10.04","-773.20"
00:03:46,"5,961.31","-5,113.34","229.23","-2.32","-2.04","-53.14","-70.53","-32.61","1,741.63","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.02","0.00","12.47","0.00","0.00","0.00","0.00","0.00","0.00","-1.92","10.97","-844.41"
00:03:47,"5,955.51","-5,118.07","229.12","-2.32","-2.04","-53.28","-70.55","-33.23","1,926.57","-0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.92","0.00","13.02","0.00","0.00","0.00","0.00","0.00","0.00","-1.91","10.83","-833.80"
00:03:48,"5,949.72","-5,122.81","229.00","-2.32","-2.04","-53.32","-70.57","-33.58","2,070.02","-0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.79","0.00","13.31","0.00","0.00","0.00","0.00","0.00","0.00","-1.87","10.14","-780.83"
00:03:49,"5,943.94","-5,127.55","228.87","-2.32","-2.04","-53.30","-70.58","-33.75","2,170.70","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.72","0.00","13.42","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","9.21","-709.18"
00:03:50,"5,938.17","-5,132.32","228.75","-2.31","-2.04","-53.23","-70.60","-33.83","2,232.99","-0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.85","0.00","13.46","0.00","0.00","0.00","0.00","0.00","0.00","-1.77","8.22","-632.70"
00:03:51,"5,932.40","-5,137.09","228.62","-2.31","-2.04","-53.16","-70.61","-33.88","2,264.03","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.82","0.00","13.43","0.00","0.00","0.00","0.00","0.00","0.00","-1.73","7.26","-559.11"
00:03:52,"5,926.65","-5,141.88","228.49","-2.31","-2.04","-53.09","-70.62","-33.96","2,271.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.74","0.00","13.37","0.00","0.00","0.00","0.00","0.00","0.00","-1.68","6.38","-491.08"
00:03:53,"5,920.91","-5,146.68","228.36","-2.31","-2.03","-53.04","-70.64","-34.08","2,262.69","-0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.91","0.00","13.36","0.00","0.00","0.00","0.00","0.00","0.00","-1.65","5.58","-429.51"
00:03:54,"5,915.18","-5,151.49","228.24","-2.31","-2.03","-53.00","-70.65","-34.24","2,243.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.75","0.00","13.30","0.00","0.00","0.00","0.00","0.00","0.00","-1.62","4.85","-373.38"
00:03:55,"5,909.46","-5,156.31","228.11","-2.31","-2.03","-52.98","-70.67","-34.42","2,217.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.88","0.00","13.31","0.00","0.00","0.00","0.00","0.00","0.00","-1.59","4.18","-321.71"
00:03:56,"5,903.74","-5,161.15","227.98","-2.31","-2.03","-52.95","-70.68","-34.61","2,188.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.83","0.00","13.30","0.00","0.00","0.00","0.00","0.00","0.00","-1.56","3.55","-273.50"
00:03:57,"5,898.04","-5,166.00","227.86","-2.31","-2.03","-52.92","-70.70","-34.79","2,157.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.79","0.00","13.28","0.00","0.00","0.00","0.00","0.00","0.00","-1.54","2.95","-227.49"
00:03:58,"5,892.34","-5,170.86","227.74","-2.31","-2.03","-52.88","-70.71","-34.94","2,125.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.92","0.00","13.29","0.00","0.00","0.00","0.00","0.00","0.00","-1.51","2.38","-183.43"
00:03:59,"5,886.66","-5,175.73","227.62","-2.31","-2.03","-52.83","-70.73","-35.04","2,092.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.76","0.00","13.24","0.00","0.00","0.00","0.00","0.00","0.00","-1.49","1.82","-140.09"
00:04:00,"5,880.98","-5,180.61","227.50","-2.31","-2.02","-52.76","-70.75","-35.09","2,059.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.89","0.00","13.23","0.00","0.00","0.00","0.00","0.00","0.00","-1.47","1.27","-98.01"
00:04:01,"5,875.32","-5,185.51","227.38","-2.31","-2.02","-52.67","-70.76","-35.09","2,024.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.88","0.00","13.18","0.00","0.00","0.00","0.00","0.00","0.00","-1.45","0.74","-56.62"
00:04:02,"5,869.66","-5,190.42","227.26","-2.31","-2.02","-52.57","-70.78","-35.03","1,989.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.79","0.00","13.10","0.00","0.00","0.00","0.00","0.00","0.00","-1.43","0.21","-16.15"
00:04:03,"5,864.01","-5,195.34","227.15","-2.30","-2.01","-52.44","-70.80","-34.92","1,952.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.95","0.00","13.06","0.00","0.00","0.00","0.00","0.00","0.00","-1.44","-0.31","23.75"
00:04:04,"5,858.38","-5,200.28","227.03","-2.30","-2.01","-52.31","-70.82","-34.77","1,914.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.90","0.00","12.97","0.00","0.00","0.00","0.00","0.00","0.00","-1.45","-0.80","61.59"
00:04:05,"5,852.75","-5,205.22","226.92","-2.30","-2.00","-52.16","-70.84","-34.57","1,874.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.82","0.00","12.86","0.00","0.00","0.00","0.00","0.00","0.00","-1.47","-1.28","98.71"
00:04:06,"5,847.13","-5,210.18","226.81","-2.30","-1.99","-51.99","-70.86","-34.34","1,833.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.96","0.00","12.79","0.00","0.00","0.00","0.00","0.00","0.00","-1.49","-1.75","134.86"
00:04:07,"5,841.53","-5,215.15","226.71","-2.30","-1.99","-51.82","-70.88","-34.07","1,791.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.02","0.00","12.69","0.00","0.00","0.00","0.00","0.00","0.00","-1.51","-2.21","169.93"
00:04:08,"5,835.93","-5,220.13","226.60","-2.30","-1.98","-51.63","-70.90","-33.76","1,748.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.92","0.00","12.57","0.00","0.00","0.00","0.00","0.00","0.00","-1.53","-2.66","204.46"
00:04:09,"5,830.34","-5,225.13","226.50","-2.30","-1.97","-51.44","-70.92","-33.43","1,703.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.89","0.00","12.45","0.00","0.00","0.00","0.00","0.00","0.00","-1.54","-3.07","236.73"
00:04:10,"5,824.77","-5,230.14","226.40","-2.30","-1.96","-51.24","-70.94","-33.06","1,658.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","77.98","0.00","12.34","0.00","0.00","0.00","0.00","0.00","0.00","-1.56","-3.49","268.61"
00:04:11,"5,819.20","-5,235.16","226.30","-2.30","-1.96","-51.02","-70.96","-32.66","1,611.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.08","0.00","12.23","0.00","0.00","0.00","0.00","0.00","0.00","-1.58","-3.89","299.16"
00:04:12,"5,813.64","-5,240.19","226.21","-2.30","-1.95","-50.80","-70.98","-32.24","1,565.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.12","0.00","12.11","0.00","0.00","0.00","0.00","0.00","0.00","-1.59","-4.26","328.06"
00:04:13,"5,808.09","-5,245.23","226.11","-2.30","-1.94","-50.58","-71.00","-31.79","1,517.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.13","0.00","11.97","0.00","0.00","0.00","0.00","0.00","0.00","-1.61","-4.64","357.09"
00:04:14,"5,802.56","-5,250.29","226.02","-2.30","-1.93","-50.34","-71.03","-31.31","1,469.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.13","0.00","11.84","0.00","0.00","0.00","0.00","0.00","0.00","-1.63","-4.99","383.97"
00:04:15,"5,797.03","-5,255.35","225.94","-2.30","-1.92","-50.10","-71.05","-30.80","1,420.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.15","0.00","11.69","0.00","0.00","0.00","0.00","0.00","0.00","-1.64","-5.32","409.86"
00:04:16,"5,791.51","-5,260.43","225.85","-2.30","-1.91","-49.86","-71.07","-30.28","1,371.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.17","0.00","11.55","0.00","0.00","0.00","0.00","0.00","0.00","-1.66","-5.64","434.37"
00:04:17,"5,786.00","-5,265.52","225.77","-2.30","-1.90","-49.60","-71.10","-29.72","1,322.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.21","0.00","11.41","0.00","0.00","0.00","0.00","0.00","0.00","-1.67","-5.94","457.61"
00:04:18,"5,780.50","-5,270.62","225.69","-2.30","-1.89","-49.34","-71.12","-29.15","1,272.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.26","0.00","11.26","0.00","0.00","0.00","0.00","0.00","0.00","-1.68","-6.23","479.46"
00:04:19,"5,775.00","-5,275.73","225.61","-2.30","-1.88","-49.08","-71.15","-28.56","1,223.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.26","0.00","11.10","0.00","0.00","0.00","0.00","0.00","0.00","-1.70","-6.50","500.64"
00:04:20,"5,769.52","-5,280.85","225.54","-2.30","-1.87","-48.81","-71.17","-27.95","1,173.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.21","0.00","10.94","0.00","0.00","0.00","0.00","0.00","0.00","-1.71","-6.76","520.20"
00:04:21,"5,764.05","-5,285.98","225.47","-2.30","-1.86","-48.54","-71.20","-27.31","1,123.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.15","0.00","10.77","0.00","0.00","0.00","0.00","0.00","0.00","-1.72","-7.00","539.23"
00:04:22,"5,758.58","-5,291.13","225.40","-2.30","-1.85","-48.26","-71.23","-26.67","1,073.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.23","0.00","10.61","0.00","0.00","0.00","0.00","0.00","0.00","-1.73","-7.23","556.92"
00:04:23,"5,753.12","-5,296.28","225.33","-2.30","-1.84","-47.98","-71.25","-26.00","1,023.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.37","0.00","10.46","0.00","0.00","0.00","0.00","0.00","0.00","-1.74","-7.45","573.50"
00:04:24,"5,747.67","-5,301.44","225.27","-2.30","-1.83","-47.70","-71.28","-25.32","974.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.28","0.00","10.28","0.00","0.00","0.00","0.00","0.00","0.00","-1.75","-7.65","589.15"
00:04:25,"5,742.23","-5,306.61","225.21","-2.29","-1.82","-47.42","-71.31","-24.63","924.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.29","0.00","10.11","0.00","0.00","0.00","0.00","0.00","0.00","-1.76","-7.83","603.28"
00:04:26,"5,736.80","-5,311.79","225.15","-2.29","-1.81","-47.13","-71.34","-23.92","874.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.44","0.00","9.96","0.00","0.00","0.00","0.00","0.00","0.00","-1.77","-8.01","616.44"
00:04:27,"5,731.37","-5,316.99","225.10","-2.29","-1.80","-46.84","-71.37","-23.21","825.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.30","0.00","9.75","0.00","0.00","0.00","0.00","0.00","0.00","-1.78","-8.16","628.55"
00:04:28,"5,725.95","-5,322.19","225.04","-2.29","-1.78","-46.55","-71.40","-22.48","776.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.50","0.00","9.58","0.00","0.00","0.00","0.00","0.00","0.00","-1.79","-8.30","639.33"
00:04:29,"5,720.54","-5,327.40","225.00","-2.29","-1.77","-46.26","-71.43","-21.74","728.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.36","0.00","9.35","0.00","0.00","0.00","0.00","0.00","0.00","-1.80","-8.43","649.14"
00:04:30,"5,715.14","-5,332.61","224.95","-2.29","-1.76","-45.97","-71.46","-21.00","679.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.53","0.00","9.16","0.00","0.00","0.00","0.00","0.00","0.00","-1.80","-8.54","657.77"
00:04:31,"5,709.74","-5,337.84","224.90","-2.29","-1.75","-45.68","-71.49","-20.25","632.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.50","0.00","8.94","0.00","0.00","0.00","0.00","0.00","0.00","-1.81","-8.64","665.37"
00:04:32,"5,704.35","-5,343.07","224.86","-2.29","-1.74","-45.39","-71.52","-19.49","585.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.45","0.00","8.72","0.00","0.00","0.00","0.00","0.00","0.00","-1.81","-8.73","672.05"
00:04:33,"5,698.96","-5,348.32","224.82","-2.30","-1.73","-45.10","-71.55","-18.73","538.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.61","0.00","8.52","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","-8.80","677.97"
00:04:34,"5,693.59","-5,353.57","224.79","-2.30","-1.72","-44.81","-71.59","-17.97","492.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.65","0.00","8.30","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","-8.87","682.67"
00:04:35,"5,688.21","-5,358.82","224.76","-2.30","-1.71","-44.52","-71.62","-17.20","447.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.58","0.00","8.07","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","-8.92","686.73"
00:04:36,"5,682.84","-5,364.09","224.73","-2.30","-1.70","-44.24","-71.65","-16.43","402.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.55","0.00","7.85","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.96","689.68"
00:04:37,"5,677.48","-5,369.36","224.70","-2.30","-1.68","-43.95","-71.69","-15.66","358.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.59","0.00","7.63","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.98","691.54"
00:04:38,"5,672.13","-5,374.64","224.67","-2.30","-1.67","-43.67","-71.72","-14.89","314.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.63","0.00","7.42","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.99","692.56"
00:04:39,"5,666.77","-5,379.93","224.65","-2.30","-1.66","-43.39","-71.75","-14.12","272.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.67","0.00","7.21","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.99","692.43"
00:04:40,"5,661.43","-5,385.22","224.63","-2.30","-1.65","-43.11","-71.79","-13.35","230.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.68","0.00","6.99","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.98","691.48"
00:04:41,"5,656.08","-5,390.52","224.61","-2.30","-1.64","-42.84","-71.82","-12.59","189.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.69","0.00","6.78","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.96","689.68"
00:04:42,"5,650.74","-5,395.82","224.59","-2.30","-1.63","-42.57","-71.86","-11.83","149.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.72","0.00","6.57","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.93","687.40"
00:04:43,"5,645.41","-5,401.13","224.58","-2.30","-1.62","-42.30","-71.89","-11.07","110.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.81","0.00","6.37","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.88","684.14"
00:04:44,"5,640.08","-5,406.44","224.57","-2.30","-1.61","-42.04","-71.93","-10.32","72.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.93","0.00","6.18","0.00","0.00","0.00","0.00","0.00","0.00","-1.83","-8.84","680.53"
00:04:45,"5,634.75","-5,411.76","224.56","-2.30","-1.60","-41.78","-71.96","-9.57","34.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.92","0.00","5.97","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","-8.78","676.02"
00:04:46,"5,629.43","-5,417.09","224.55","-2.30","-1.59","-41.52","-72.00","-8.83","-1.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.81","0.00","5.76","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","-8.71","670.48"
00:04:47,"5,624.11","-5,422.42","224.55","-2.30","-1.58","-41.27","-72.03","-8.10","-37.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.95","0.00","5.57","0.00","0.00","0.00","0.00","0.00","0.00","-1.82","-8.63","664.17"
00:04:48,"5,618.79","-5,427.75","224.55","-2.30","-1.57","-41.02","-72.07","-7.38","-71.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.99","0.00","5.38","0.00","0.00","0.00","0.00","0.00","0.00","-1.81","-8.54","657.25"
00:04:49,"5,613.47","-5,433.09","224.55","-2.30","-1.56","-40.78","-72.10","-6.66","-105.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","78.89","0.00","0.47","0.00","0.00","0.00","0.00","0.00","0.00","-1.81","-8.45","650.43"
00:04:50,"5,608.16","-5,438.43","224.55","-2.30","-1.55","-40.54","-72.14","-5.96","-137.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","79.08","0.00","1.76","0.00","0.00","0.00","0.00","0.00","0.00","-1.80","-8.35","642.94"
